time,volume,open,high,low,close,bid,ask
2024-03-12T00:00:00,990,1.11045,1.11648,1.1086,1.11303,1.11303,1.11312
2024-03-12T04:00:00,1179,1.11303,1.11382,1.10868,1.11191,1.11191,1.11203
2024-03-12T08:00:00,818,1.11191,1.11438,1.10817,1.11438,1.11438,1.11451
2024-03-12T12:00:00,975,1.11438,1.11665,1.11257,1.1142,1.1142,1.11429
2024-03-12T16:00:00,1152,1.1142,1.11682,1.11134,1.11393,1.11393,1.11401
2024-03-12T20:00:00,514,1.11393,1.11599,1.11196,1.11236,1.11236,1.11243
2024-03-13T00:00:00,795,1.11236,1.1164,1.10914,1.11172,1.11172,1.11182
2024-03-13T04:00:00,1039,1.11172,1.11571,1.10739,1.11297,1.11297,1.11312
2024-03-13T08:00:00,512,1.11297,1.11719,1.11024,1.11283,1.11283,1.11291
2024-03-13T12:00:00,517,1.11283,1.11671,1.1067,1.11262,1.11262,1.11275
2024-03-13T16:00:00,452,1.11262,1.11522,1.10785,1.11447,1.11447,1.11453
2024-03-13T20:00:00,477,1.11447,1.11919,1.11071,1.11253,1.11253,1.11261
2024-03-14T00:00:00,1082,1.11253,1.11551,1.11017,1.11017,1.11017,1.11025
2024-03-14T04:00:00,1155,1.11017,1.11485,1.10578,1.11221,1.11221,1.11232
2024-03-14T08:00:00,1015,1.11221,1.11674,1.10691,1.11126,1.11126,1.11139
2024-03-14T12:00:00,1165,1.11126,1.11403,1.10691,1.11077,1.11077,1.11083
2024-03-14T16:00:00,817,1.11077,1.1148,1.1094,1.11074,1.11074,1.11082
2024-03-14T20:00:00,1125,1.11074,1.11103,1.10741,1.11065,1.11065,1.11076
2024-03-15T00:00:00,596,1.11065,1.11338,1.10738,1.11261,1.11261,1.11269
2024-03-15T04:00:00,579,1.11261,1.11558,1.10933,1.11155,1.11155,1.11165
2024-03-15T08:00:00,1025,1.11155,1.11221,1.10924,1.11221,1.11221,1.11236
2024-03-15T12:00:00,648,1.11221,1.11488,1.11005,1.11365,1.11365,1.11375
2024-03-15T16:00:00,774,1.11365,1.11508,1.11107,1.11327,1.11327,1.11333
2024-03-15T20:00:00,464,1.11327,1.11608,1.11159,1.1136,1.1136,1.11366
2024-03-18T00:00:00,487,1.1136,1.11817,1.109,1.109,1.109,1.10913
2024-03-18T04:00:00,989,1.109,1.11229,1.10651,1.10895,1.10895,1.10904
2024-03-18T08:00:00,1144,1.10895,1.11085,1.10439,1.10891,1.10891,1.10902
2024-03-18T12:00:00,667,1.10891,1.11012,1.10576,1.10899,1.10899,1.10912
2024-03-18T16:00:00,532,1.10899,1.11329,1.10392,1.10953,1.10953,1.10961
2024-03-18T20:00:00,821,1.10953,1.11235,1.1068,1.10866,1.10866,1.10876
2024-03-19T00:00:00,1033,1.10866,1.11069,1.10515,1.10848,1.10848,1.1086
2024-03-19T04:00:00,710,1.10848,1.11056,1.10607,1.10773,1.10773,1.10788
2024-03-19T08:00:00,884,1.10773,1.11172,1.1055,1.11172,1.11172,1.11183
2024-03-19T12:00:00,685,1.11172,1.11324,1.10818,1.11282,1.11282,1.11289
2024-03-19T16:00:00,952,1.11282,1.11478,1.11047,1.11313,1.11313,1.11327
2024-03-19T20:00:00,757,1.11313,1.11644,1.10957,1.11369,1.11369,1.11376
2024-03-20T00:00:00,503,1.11369,1.11622,1.11005,1.11316,1.11316,1.11324
2024-03-20T04:00:00,762,1.11316,1.11669,1.10988,1.11556,1.11556,1.11565
2024-03-20T08:00:00,1053,1.11556,1.11737,1.11302,1.11598,1.11598,1.11613
2024-03-20T12:00:00,945,1.11598,1.11832,1.11351,1.11571,1.11571,1.11584
2024-03-20T16:00:00,708,1.11571,1.11901,1.11181,1.11309,1.11309,1.11321
2024-03-20T20:00:00,944,1.11309,1.11648,1.11021,1.1162,1.1162,1.11632
2024-03-21T00:00:00,654,1.1162,1.12011,1.11319,1.11448,1.11448,1.1146
2024-03-21T04:00:00,789,1.11448,1.11705,1.1119,1.11356,1.11356,1.11369
2024-03-21T08:00:00,655,1.11356,1.11527,1.1104,1.11163,1.11163,1.11169
2024-03-21T12:00:00,922,1.11163,1.11501,1.10927,1.11281,1.11281,1.1129
2024-03-21T16:00:00,983,1.11281,1.11714,1.10883,1.1125,1.1125,1.11256
2024-03-21T20:00:00,468,1.1125,1.11529,1.10796,1.11355,1.11355,1.11366
2024-03-22T00:00:00,1043,1.11355,1.1154,1.10968,1.11269,1.11269,1.11278
2024-03-22T04:00:00,896,1.11269,1.11487,1.11032,1.11251,1.11251,1.11262
2024-03-22T08:00:00,1012,1.11251,1.11637,1.1114,1.11316,1.11316,1.11321
2024-03-22T12:00:00,622,1.11316,1.1161,1.11021,1.1112,1.1112,1.11129
2024-03-22T16:00:00,1179,1.1112,1.11445,1.10559,1.11121,1.11121,1.11129
2024-03-22T20:00:00,957,1.11121,1.11285,1.10825,1.11285,1.11285,1.11295
2024-03-25T00:00:00,423,1.11285,1.11537,1.11044,1.11318,1.11318,1.11324
2024-03-25T04:00:00,1142,1.11318,1.11654,1.11025,1.11324,1.11324,1.11331
2024-03-25T08:00:00,1038,1.11324,1.11735,1.11009,1.1117,1.1117,1.11183
2024-03-25T12:00:00,774,1.1117,1.11437,1.10979,1.11157,1.11157,1.11166
2024-03-25T16:00:00,452,1.11157,1.11594,1.10897,1.11106,1.11106,1.11112
2024-03-25T20:00:00,587,1.11106,1.1139,1.10973,1.11024,1.11024,1.11039
2024-03-26T00:00:00,1116,1.11024,1.11369,1.10573,1.10643,1.10643,1.10652
2024-03-26T04:00:00,806,1.10643,1.11137,1.10441,1.10684,1.10684,1.10692
2024-03-26T08:00:00,544,1.10684,1.10916,1.10325,1.10764,1.10764,1.10775
2024-03-26T12:00:00,409,1.10764,1.10999,1.10366,1.10825,1.10825,1.1084
2024-03-26T16:00:00,974,1.10825,1.11103,1.10537,1.10537,1.10537,1.10548
2024-03-26T20:00:00,762,1.10537,1.10804,1.10371,1.10536,1.10536,1.10548
2024-03-27T00:00:00,732,1.10536,1.10916,1.10144,1.10754,1.10754,1.10762
2024-03-27T04:00:00,442,1.10754,1.11076,1.1037,1.10595,1.10595,1.10609
2024-03-27T08:00:00,433,1.10595,1.10713,1.10368,1.10527,1.10527,1.10539
2024-03-27T12:00:00,807,1.10527,1.10887,1.10304,1.10564,1.10564,1.10575
2024-03-27T16:00:00,622,1.10564,1.10771,1.10414,1.10534,1.10534,1.10542
2024-03-27T20:00:00,1039,1.10534,1.10677,1.10206,1.10264,1.10264,1.10277
2024-03-28T00:00:00,916,1.10264,1.10621,1.09981,1.10143,1.10143,1.10157
2024-03-28T04:00:00,1126,1.10143,1.10289,1.09876,1.09876,1.09876,1.09884
2024-03-28T08:00:00,806,1.09876,1.10153,1.097,1.09869,1.09869,1.0988
2024-03-28T12:00:00,1074,1.09869,1.10011,1.09558,1.09869,1.09869,1.09879
2024-03-28T16:00:00,1183,1.09869,1.10289,1.09826,1.09991,1.09991,1.10003
2024-03-28T20:00:00,706,1.09991,1.10497,1.0984,1.09865,1.09865,1.09871
2024-03-29T00:00:00,899,1.09865,1.10152,1.09512,1.10105,1.10105,1.10113
2024-03-29T04:00:00,883,1.10105,1.10547,1.09578,1.10114,1.10114,1.10124
2024-03-29T08:00:00,532,1.10114,1.10534,1.09759,1.10019,1.10019,1.10028
2024-03-29T12:00:00,526,1.10019,1.10453,1.09512,1.09555,1.09555,1.09569
2024-03-29T16:00:00,472,1.09555,1.09812,1.09448,1.0972,1.0972,1.09731
2024-03-29T20:00:00,1004,1.0972,1.10059,1.09392,1.09828,1.09828,1.09843
2024-04-01T00:00:00,1356,1.09828,1.10014,1.09794,1.10014,1.10014,1.10022
2024-04-01T04:00:00,1508,1.10014,1.1017,1.09946,1.1017,1.1017,1.10185
2024-04-01T08:00:00,1761,1.1017,1.104,1.10127,1.104,1.104,1.1041
2024-04-01T12:00:00,1531,1.104,1.10591,1.103,1.10591,1.10591,1.10605
2024-04-01T16:00:00,1020,1.10591,1.10883,1.10519,1.10883,1.10883,1.10894
2024-04-01T20:00:00,1413,1.10883,1.11045,1.10688,1.11045,1.11045,1.11054
2024-04-02T00:00:00,1248,1.11045,1.11274,1.10966,1.11274,1.11274,1.11285
2024-04-02T04:00:00,1946,1.11274,1.11468,1.11207,1.11468,1.11468,1.11481
2024-04-02T08:00:00,1948,1.11468,1.11592,1.11344,1.11592,1.11592,1.11597
2024-04-02T12:00:00,1670,1.11592,1.11845,1.11523,1.11845,1.11845,1.11852
2024-04-02T16:00:00,1648,1.11845,1.1213,1.11778,1.1213,1.1213,1.12139
2024-04-02T20:00:00,1653,1.1213,1.1238,1.11962,1.1238,1.1238,1.12386
2024-04-03T00:00:00,1257,1.1238,1.12602,1.12248,1.12602,1.12602,1.1261
2024-04-03T04:00:00,1467,1.12602,1.1278,1.12426,1.1278,1.1278,1.1279
2024-04-03T08:00:00,1499,1.1278,1.12973,1.12668,1.12771,1.12771,1.12778
2024-04-03T12:00:00,1301,1.12771,1.12962,1.12665,1.12962,1.12962,1.12974
2024-04-03T16:00:00,903,1.12962,1.13159,1.12855,1.13159,1.13159,1.13165
2024-04-03T20:00:00,1692,1.13159,1.13417,1.13089,1.13417,1.13417,1.13428
2024-04-04T00:00:00,997,1.13417,1.13513,1.13319,1.13513,1.13513,1.13524
2024-04-04T04:00:00,1580,1.13513,1.13778,1.1347,1.13778,1.13778,1.13785
2024-04-04T08:00:00,1557,1.13778,1.13912,1.13721,1.13912,1.13912,1.13926
2024-04-04T12:00:00,1233,1.13912,1.14204,1.13811,1.14204,1.14204,1.1421
2024-04-04T16:00:00,995,1.14204,1.14387,1.13992,1.14387,1.14387,1.14399
2024-04-04T20:00:00,1301,1.14387,1.14674,1.14335,1.14674,1.14674,1.1468
2024-04-05T00:00:00,920,1.14674,1.15033,1.14587,1.15033,1.15033,1.15039
2024-04-05T04:00:00,1784,1.15033,1.15247,1.14865,1.15136,1.15136,1.15146
2024-04-05T08:00:00,1111,1.15136,1.15354,1.15067,1.15354,1.15354,1.15365
2024-04-05T12:00:00,1976,1.15354,1.15607,1.15243,1.15607,1.15607,1.15613
2024-04-05T16:00:00,1524,1.15607,1.15821,1.15451,1.15821,1.15821,1.15834
2024-04-05T20:00:00,1143,1.15821,1.16011,1.15778,1.16011,1.16011,1.16019
2024-04-08T00:00:00,1376,1.16011,1.16236,1.15953,1.16236,1.16236,1.16242
2024-04-08T04:00:00,923,1.16236,1.16475,1.16148,1.16475,1.16475,1.16487
2024-04-08T08:00:00,1433,1.16475,1.16621,1.16358,1.16563,1.16563,1.16577
2024-04-08T12:00:00,1612,1.16563,1.16734,1.16455,1.16734,1.16734,1.1674
2024-04-08T16:00:00,1959,1.16734,1.16987,1.16661,1.16987,1.16987,1.16996
2024-04-08T20:00:00,1401,1.16987,1.17147,1.16939,1.17147,1.17147,1.17156
2024-04-09T00:00:00,1546,1.17147,1.17388,1.17041,1.17388,1.17388,1.17397
2024-04-09T04:00:00,1847,1.17388,1.17565,1.17138,1.17546,1.17546,1.17554
2024-04-09T08:00:00,867,1.17546,1.178,1.17451,1.178,1.178,1.17805
2024-04-09T12:00:00,804,1.178,1.18049,1.17677,1.18049,1.18049,1.18055
2024-04-09T16:00:00,1437,1.18049,1.18309,1.17907,1.18309,1.18309,1.18317
2024-04-09T20:00:00,1655,1.18309,1.18442,1.18173,1.18414,1.18414,1.18422
2024-04-10T00:00:00,1747,1.18414,1.1862,1.18328,1.1862,1.1862,1.18631
2024-04-10T04:00:00,1934,1.1862,1.18787,1.18547,1.18787,1.18787,1.18802
2024-04-10T08:00:00,1608,1.18787,1.18992,1.18668,1.18992,1.18992,1.18998
2024-04-10T12:00:00,964,1.18992,1.19164,1.18907,1.19164,1.19164,1.19176
2024-04-10T16:00:00,889,1.19164,1.19282,1.1916,1.19282,1.19282,1.19288
2024-04-10T20:00:00,1608,1.19282,1.19441,1.1919,1.19441,1.19441,1.19448
2024-04-11T00:00:00,1922,1.19441,1.19764,1.19298,1.19764,1.19764,1.1977
2024-04-11T04:00:00,1315,1.19764,1.19939,1.19674,1.19939,1.19939,1.19948
2024-04-11T08:00:00,831,1.19939,1.20158,1.1988,1.20158,1.20158,1.20169
2024-04-11T12:00:00,1328,1.20158,1.20327,1.20088,1.20327,1.20327,1.20334
2024-04-11T16:00:00,1260,1.20327,1.20496,1.20273,1.20496,1.20496,1.20502
2024-04-11T20:00:00,1761,1.20496,1.20679,1.20283,1.20679,1.20679,1.20694
2024-04-12T00:00:00,1965,1.20679,1.20844,1.20611,1.20844,1.20844,1.20852
2024-04-12T04:00:00,852,1.20844,1.21006,1.20763,1.21006,1.21006,1.21016
2024-04-12T08:00:00,1447,1.21006,1.2121,1.20931,1.2121,1.2121,1.21217
2024-04-12T12:00:00,1596,1.2121,1.21433,1.21012,1.21382,1.21382,1.21388
2024-04-12T16:00:00,1552,1.21382,1.21543,1.21314,1.21543,1.21543,1.21552
2024-04-12T20:00:00,1268,1.21543,1.21753,1.21521,1.21753,1.21753,1.21762
2024-04-15T00:00:00,1363,1.21753,1.21898,1.21677,1.21898,1.21898,1.2191
2024-04-15T04:00:00,910,1.21898,1.22078,1.21846,1.22078,1.22078,1.22092
2024-04-15T08:00:00,871,1.22078,1.22277,1.21998,1.22277,1.22277,1.22289
2024-04-15T12:00:00,1420,1.22277,1.22512,1.22155,1.22512,1.22512,1.22525
2024-04-15T16:00:00,1594,1.22512,1.22744,1.22426,1.22744,1.22744,1.22755
2024-04-15T20:00:00,1211,1.22744,1.22981,1.22653,1.22981,1.22981,1.22992
2024-04-16T00:00:00,1762,1.22981,1.23271,1.22868,1.23271,1.23271,1.23282
2024-04-16T04:00:00,1393,1.23271,1.23429,1.23221,1.23429,1.23429,1.2344
2024-04-16T08:00:00,1094,1.23429,1.23633,1.23375,1.23633,1.23633,1.23647
2024-04-16T12:00:00,1271,1.23633,1.23743,1.2344,1.23743,1.23743,1.23757
2024-04-16T16:00:00,1054,1.23743,1.23924,1.2367,1.23924,1.23924,1.23931
2024-04-16T20:00:00,935,1.23924,1.24126,1.23863,1.24126,1.24126,1.2414
2024-04-17T00:00:00,884,1.24126,1.243,1.23921,1.24274,1.24274,1.24289
2024-04-17T04:00:00,1195,1.24274,1.24594,1.24205,1.24594,1.24594,1.24604
2024-04-17T08:00:00,1726,1.24594,1.24794,1.24542,1.24794,1.24794,1.24803
2024-04-17T12:00:00,1437,1.24794,1.24991,1.24745,1.24991,1.24991,1.25003
2024-04-17T16:00:00,1563,1.24991,1.25167,1.24919,1.25167,1.25167,1.25175
2024-04-17T20:00:00,1566,1.25167,1.25444,1.25103,1.25444,1.25444,1.25453
2024-04-18T00:00:00,897,1.25444,1.2563,1.25316,1.2563,1.2563,1.25644
2024-04-18T04:00:00,1193,1.2563,1.25799,1.25514,1.25784,1.25784,1.25796
2024-04-18T08:00:00,1521,1.25784,1.25933,1.25717,1.25933,1.25933,1.25946
2024-04-18T12:00:00,1934,1.25933,1.2609,1.25841,1.26066,1.26066,1.2608
2024-04-18T16:00:00,1302,1.26066,1.26299,1.25902,1.26299,1.26299,1.2631
2024-04-18T20:00:00,1633,1.26299,1.26467,1.26159,1.26467,1.26467,1.26473
2024-04-19T00:00:00,1529,1.26467,1.2662,1.26296,1.2662,1.2662,1.26626
2024-04-19T04:00:00,1914,1.2662,1.26757,1.26552,1.26757,1.26757,1.2677
2024-04-19T08:00:00,1079,1.26757,1.26849,1.26587,1.26811,1.26811,1.26817
2024-04-19T12:00:00,1487,1.26811,1.26989,1.26775,1.26989,1.26989,1.26996
2024-04-19T16:00:00,1949,1.26989,1.2714,1.26931,1.2714,1.2714,1.27148
2024-04-19T20:00:00,1562,1.2714,1.27346,1.27101,1.27346,1.27346,1.27358
2024-04-22T00:00:00,1665,1.27346,1.27504,1.27214,1.27504,1.27504,1.27518
2024-04-22T04:00:00,1620,1.27504,1.27711,1.27434,1.27711,1.27711,1.27723
2024-04-22T08:00:00,1232,1.27711,1.27975,1.27513,1.27975,1.27975,1.27984
2024-04-22T12:00:00,1185,1.27975,1.28007,1.27941,1.28,1.28,1.28011
2024-04-22T16:00:00,1145,1.28,1.28088,1.27988,1.28024,1.28024,1.28037
2024-04-22T20:00:00,402,1.28024,1.281,1.27959,1.28093,1.28093,1.28099
2024-04-23T00:00:00,664,1.28093,1.28125,1.28025,1.28025,1.28025,1.28032
2024-04-23T04:00:00,1059,1.28025,1.28039,1.27993,1.28028,1.28028,1.28041
2024-04-23T08:00:00,522,1.28028,1.28085,1.27976,1.28085,1.28085,1.28094
2024-04-23T12:00:00,739,1.28085,1.28161,1.28042,1.28161,1.28161,1.28176
2024-04-23T16:00:00,639,1.28161,1.28214,1.28075,1.28149,1.28149,1.28156
2024-04-23T20:00:00,482,1.28149,1.28172,1.28101,1.28101,1.28101,1.28112
2024-04-24T00:00:00,1190,1.28101,1.2816,1.2805,1.281,1.281,1.28109
2024-04-24T04:00:00,586,1.281,1.28146,1.28055,1.28055,1.28055,1.28065
2024-04-24T08:00:00,782,1.28055,1.28081,1.28026,1.28026,1.28026,1.28035
2024-04-24T12:00:00,778,1.28026,1.28073,1.27979,1.28069,1.28069,1.28083
2024-04-24T16:00:00,614,1.28069,1.28114,1.28043,1.2806,1.2806,1.28066
2024-04-24T20:00:00,422,1.2806,1.28078,1.28005,1.2807,1.2807,1.28081
2024-04-25T00:00:00,940,1.2807,1.28129,1.27994,1.28024,1.28024,1.28031
2024-04-25T04:00:00,653,1.28024,1.28063,1.27999,1.2802,1.2802,1.28028
2024-04-25T08:00:00,696,1.2802,1.28071,1.27986,1.28071,1.28071,1.28085
2024-04-25T12:00:00,684,1.28071,1.28134,1.28007,1.28077,1.28077,1.2809
2024-04-25T16:00:00,1083,1.28077,1.28149,1.28028,1.28102,1.28102,1.28109
2024-04-25T20:00:00,732,1.28102,1.28148,1.28037,1.28078,1.28078,1.28087
2024-04-26T00:00:00,582,1.28078,1.2817,1.28025,1.28089,1.28089,1.28096
2024-04-26T04:00:00,494,1.28089,1.28129,1.27986,1.28036,1.28036,1.28043
2024-04-26T08:00:00,470,1.28036,1.28086,1.27983,1.28007,1.28007,1.28013
2024-04-26T12:00:00,414,1.28007,1.28074,1.27895,1.28041,1.28041,1.28053
2024-04-26T16:00:00,666,1.28041,1.28111,1.27994,1.2808,1.2808,1.28093
2024-04-26T20:00:00,893,1.2808,1.28144,1.28009,1.28097,1.28097,1.28102
2024-04-29T00:00:00,1047,1.28097,1.28122,1.28065,1.28098,1.28098,1.28107
2024-04-29T04:00:00,1089,1.28098,1.28157,1.28039,1.28093,1.28093,1.281
2024-04-29T08:00:00,574,1.28093,1.28145,1.28038,1.28121,1.28121,1.28128
2024-04-29T12:00:00,1054,1.28121,1.2817,1.28085,1.28165,1.28165,1.28179
2024-04-29T16:00:00,940,1.28165,1.28202,1.2811,1.2819,1.2819,1.28197
2024-04-29T20:00:00,1191,1.2819,1.28315,1.2811,1.28236,1.28236,1.28248
2024-04-30T00:00:00,787,1.28236,1.2828,1.28166,1.28241,1.28241,1.28253
2024-04-30T04:00:00,710,1.28241,1.28334,1.28181,1.2832,1.2832,1.28333
2024-04-30T08:00:00,1039,1.2832,1.28384,1.28251,1.28287,1.28287,1.28297
2024-04-30T12:00:00,1158,1.28287,1.28316,1.28247,1.28256,1.28256,1.2827
2024-04-30T16:00:00,1101,1.28256,1.28287,1.28229,1.28267,1.28267,1.28278
2024-04-30T20:00:00,590,1.28267,1.28339,1.28206,1.28206,1.28206,1.28218
2024-05-01T00:00:00,516,1.28206,1.28278,1.28151,1.28182,1.28182,1.28193
2024-05-01T04:00:00,999,1.28182,1.28251,1.28134,1.28207,1.28207,1.28219
2024-05-01T08:00:00,994,1.28207,1.28313,1.28114,1.28225,1.28225,1.28236
2024-05-01T12:00:00,1134,1.28225,1.2831,1.28115,1.28119,1.28119,1.28127
2024-05-01T16:00:00,1071,1.28119,1.28173,1.28045,1.28162,1.28162,1.28172
2024-05-01T20:00:00,728,1.28162,1.28207,1.28099,1.28176,1.28176,1.28183
2024-05-02T00:00:00,521,1.28176,1.28216,1.28127,1.28182,1.28182,1.28194
2024-05-02T04:00:00,493,1.28182,1.28235,1.28121,1.28141,1.28141,1.28147
2024-05-02T08:00:00,792,1.28141,1.28203,1.28082,1.28082,1.28082,1.28089
2024-05-02T12:00:00,1189,1.28082,1.28122,1.2807,1.28085,1.28085,1.28091
2024-05-02T16:00:00,626,1.28085,1.2813,1.28038,1.28115,1.28115,1.2813
2024-05-02T20:00:00,1055,1.28115,1.28169,1.28077,1.28077,1.28077,1.28083
2024-05-03T00:00:00,712,1.28077,1.28126,1.28005,1.28072,1.28072,1.28085
2024-05-03T04:00:00,1055,1.28072,1.28127,1.28036,1.281,1.281,1.28114
2024-05-03T08:00:00,1125,1.281,1.28161,1.28024,1.28094,1.28094,1.28109
2024-05-03T12:00:00,540,1.28094,1.28184,1.28048,1.28111,1.28111,1.28122
2024-05-03T16:00:00,1122,1.28111,1.28196,1.28049,1.28049,1.28049,1.28057
2024-05-03T20:00:00,1007,1.28049,1.28121,1.27954,1.28018,1.28018,1.28028
2024-05-06T00:00:00,1087,1.28018,1.28075,1.27972,1.27972,1.27972,1.27983
2024-05-06T04:00:00,1007,1.27972,1.27988,1.27896,1.27958,1.27958,1.27967
2024-05-06T08:00:00,1015,1.27958,1.27985,1.27909,1.27909,1.27909,1.27917
2024-05-06T12:00:00,565,1.27909,1.27977,1.2785,1.27891,1.27891,1.27905
2024-05-06T16:00:00,963,1.27891,1.2793,1.27844,1.27884,1.27884,1.2789
2024-05-06T20:00:00,1175,1.27884,1.27942,1.27848,1.27889,1.27889,1.279
2024-05-07T00:00:00,548,1.27889,1.27938,1.27834,1.27938,1.27938,1.27944
2024-05-07T04:00:00,708,1.27938,1.28007,1.2784,1.27943,1.27943,1.27956
2024-05-07T08:00:00,934,1.27943,1.2799,1.27936,1.27987,1.27987,1.27994
2024-05-07T12:00:00,912,1.27987,1.28037,1.27942,1.27988,1.27988,1.27995
2024-05-07T16:00:00,501,1.27988,1.28035,1.27925,1.27995,1.27995,1.28005
2024-05-07T20:00:00,1050,1.27995,1.28064,1.27924,1.28028,1.28028,1.28039
2024-05-08T00:00:00,1012,1.28028,1.28066,1.28002,1.28052,1.28052,1.28062
2024-05-08T04:00:00,904,1.28052,1.28099,1.27984,1.28084,1.28084,1.28096
2024-05-08T08:00:00,1039,1.28084,1.28176,1.28037,1.28044,1.28044,1.28059
2024-05-08T12:00:00,543,1.28044,1.28083,1.28002,1.28083,1.28083,1.28096
2024-05-08T16:00:00,926,1.28083,1.28153,1.28061,1.28065,1.28065,1.28072
2024-05-08T20:00:00,715,1.28065,1.28109,1.28003,1.28083,1.28083,1.28089
2024-05-09T00:00:00,977,1.28083,1.28159,1.2802,1.28128,1.28128,1.28136
2024-05-09T04:00:00,785,1.28128,1.28183,1.2809,1.28119,1.28119,1.28125
2024-05-09T08:00:00,1157,1.28119,1.28175,1.28089,1.28124,1.28124,1.28139
2024-05-09T12:00:00,898,1.28124,1.28164,1.28051,1.2812,1.2812,1.28131
2024-05-09T16:00:00,1023,1.2812,1.28156,1.2808,1.2808,1.2808,1.2809
2024-05-09T20:00:00,582,1.2808,1.2813,1.28022,1.28071,1.28071,1.28082
2024-05-10T00:00:00,1194,1.28071,1.2813,1.28016,1.28033,1.28033,1.28038
2024-05-10T04:00:00,455,1.28033,1.28076,1.27992,1.28001,1.28001,1.28011
2024-05-10T08:00:00,1015,1.28001,1.28048,1.27905,1.27999,1.27999,1.28014
2024-05-10T12:00:00,429,1.27999,1.28035,1.27898,1.27975,1.27975,1.27987
2024-05-10T16:00:00,838,1.27975,1.28017,1.27923,1.27976,1.27976,1.27987
2024-05-10T20:00:00,916,1.27976,1.28021,1.27927,1.27966,1.27966,1.27972
2024-05-13T00:00:00,825,1.27966,1.28044,1.27915,1.27979,1.27979,1.27985
2024-05-13T04:00:00,481,1.27979,1.28024,1.27915,1.28018,1.28018,1.28027
2024-05-13T08:00:00,452,1.28018,1.28105,1.2794,1.27991,1.27991,1.28
2024-05-13T12:00:00,913,1.27991,1.28044,1.27927,1.27988,1.27988,1.27996
2024-05-13T16:00:00,725,1.27988,1.28056,1.27954,1.28019,1.28019,1.28029
2024-05-13T20:00:00,435,1.28019,1.28055,1.27996,1.28002,1.28002,1.28011
2024-05-14T00:00:00,1185,1.28002,1.28061,1.27976,1.28052,1.28052,1.2806
2024-05-14T04:00:00,1022,1.28052,1.2808,1.27981,1.28024,1.28024,1.28036
2024-05-14T08:00:00,899,1.28024,1.2808,1.27945,1.27957,1.27957,1.27963
2024-05-14T12:00:00,1106,1.27957,1.28024,1.2788,1.27933,1.27933,1.27944
2024-05-14T16:00:00,583,1.27933,1.28009,1.27842,1.27933,1.27933,1.2794
2024-05-14T20:00:00,1182,1.27933,1.2799,1.27871,1.2797,1.2797,1.27982
2024-05-15T00:00:00,1269,1.2797,1.28106,1.27691,1.27691,1.27691,1.27697
2024-05-15T04:00:00,1722,1.27691,1.2779,1.27478,1.27487,1.27487,1.27498
2024-05-15T08:00:00,1994,1.27487,1.27575,1.27227,1.27227,1.27227,1.27239
2024-05-15T12:00:00,1990,1.27227,1.27321,1.27001,1.27001,1.27001,1.27012
2024-05-15T16:00:00,1966,1.27001,1.27118,1.26823,1.26823,1.26823,1.26834
2024-05-15T20:00:00,1106,1.26823,1.26929,1.26552,1.26552,1.26552,1.26566
2024-05-16T00:00:00,1574,1.26552,1.2663,1.26269,1.26269,1.26269,1.26277
2024-05-16T04:00:00,1129,1.26269,1.26367,1.26154,1.26154,1.26154,1.26166
2024-05-16T08:00:00,1258,1.26154,1.26328,1.26027,1.26071,1.26071,1.26077
2024-05-16T12:00:00,1520,1.26071,1.26199,1.25772,1.25772,1.25772,1.25784
2024-05-16T16:00:00,1318,1.25772,1.25825,1.25551,1.25551,1.25551,1.25559
2024-05-16T20:00:00,1980,1.25551,1.256,1.2532,1.2532,1.2532,1.25328
2024-05-17T00:00:00,1037,1.2532,1.2539,1.25113,1.25113,1.25113,1.25126
2024-05-17T04:00:00,953,1.25113,1.25231,1.24917,1.24917,1.24917,1.24929
2024-05-17T08:00:00,1394,1.24917,1.25024,1.24801,1.24801,1.24801,1.24808
2024-05-17T12:00:00,1105,1.24801,1.24881,1.24637,1.24637,1.24637,1.24644
2024-05-17T16:00:00,1695,1.24637,1.2474,1.24412,1.24412,1.24412,1.24418
2024-05-17T20:00:00,1023,1.24412,1.24453,1.2415,1.2415,1.2415,1.24158
2024-05-20T00:00:00,1675,1.2415,1.24215,1.23935,1.23935,1.23935,1.2394
2024-05-20T04:00:00,945,1.23935,1.23999,1.23806,1.23806,1.23806,1.23813
2024-05-20T08:00:00,1614,1.23806,1.23884,1.23545,1.23545,1.23545,1.23555
2024-05-20T12:00:00,1546,1.23545,1.23669,1.23404,1.23404,1.23404,1.23412
2024-05-20T16:00:00,1557,1.23404,1.23545,1.23236,1.23236,1.23236,1.23244
2024-05-20T20:00:00,1059,1.23236,1.23338,1.2308,1.2308,1.2308,1.23093
2024-05-21T00:00:00,1703,1.2308,1.23159,1.22915,1.22915,1.22915,1.22924
2024-05-21T04:00:00,1224,1.22915,1.22995,1.22681,1.22681,1.22681,1.22686
2024-05-21T08:00:00,1145,1.22681,1.22842,1.22403,1.22403,1.22403,1.22408
2024-05-21T12:00:00,1000,1.22403,1.22465,1.22293,1.22293,1.22293,1.22303
2024-05-21T16:00:00,1646,1.22293,1.22455,1.22142,1.22142,1.22142,1.22148
2024-05-21T20:00:00,1639,1.22142,1.22258,1.21993,1.21993,1.21993,1.22
2024-05-22T00:00:00,1369,1.21993,1.22164,1.21871,1.21882,1.21882,1.21895
